artist,related_artist,artist_popularity,related_artist_popularity,artist_followers,related_artist_followers,mean_arithmetic,mean_weighted,artist_genres,related_artist_genres
"Crosby, Stills & Nash",Pure Prairie League,63,53,1339234,166426,58.0,61.89466413400103,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']"
"Crosby, Stills & Nash",The Byrds,63,62,1339234,738664,62.5,62.644513830804016,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
"Crosby, Stills & Nash",Traffic,63,55,1339234,422847,59.0,61.080238082131295,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
"Crosby, Stills & Nash",America,63,71,1339234,1191541,67.0,66.7665647874663,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
"Crosby, Stills & Nash",Gordon Lightfoot,63,63,1339234,535244,63.0,63.0,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['album rock', 'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
"Crosby, Stills & Nash",Little Feat,63,58,1339234,315941,60.5,62.04559638708898,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['blues rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'swamp rock']"
"Crosby, Stills & Nash",Seals and Crofts,63,60,1339234,481246,61.5,62.20694651959923,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['adult standards', 'album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
"Crosby, Stills & Nash",Jim Croce,63,67,1339234,892848,65.0,64.60002723914265,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
George Martin,Paul McCartney,37,74,71835,3641318,55.5,73.28419459149677,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
George Martin,Ringo Starr,37,56,71835,681542,46.5,54.18833731319114,['beatlesque'],"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock drums', 'soft rock']"
George Martin,The Beatles,37,88,71835,20439057,62.5,87.82138343861398,['beatlesque'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
George Martin,Wings,37,68,71835,701998,52.5,65.12226669061671,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
George Martin,George Harrison,37,72,71835,1927966,54.5,70.74276240485928,['beatlesque'],"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
George Martin,Todd Rundgren,37,59,71835,238217,48.0,53.9028872576213,['beatlesque'],"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']"
George Martin,John Lennon,37,73,71835,4361316,55.0,72.41665420374808,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
George Martin,The Hollies,37,66,71835,846320,51.5,63.731085709929154,['beatlesque'],"['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
George Martin,Henry Mancini,37,60,71835,128081,48.5,51.73550391164289,['beatlesque'],"['adult standards', 'classic soundtrack', 'easy listening', 'lounge', 'vocal jazz']"
George Martin,Jeff Beck,37,58,71835,533128,47.5,55.50640121792573,['beatlesque'],"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'rock', 'symphonic rock']"
The Fireman,Ringo Starr,23,56,12017,681542,39.5,55.42822312160898,['beatlesque'],"['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock drums', 'soft rock']"
The Fireman,George Harrison,23,72,12017,1927966,47.5,71.69647517529793,['beatlesque'],"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
The Fireman,Paul McCartney,23,74,12017,3641318,48.5,73.83224451083736,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
The Fireman,Wings,23,68,12017,701998,45.5,67.24264196130333,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
The Fireman,Traveling Wilburys,23,63,12017,789271,43.0,62.400115813540204,['beatlesque'],"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'supergroup']"
The Fireman,John Lennon,23,73,12017,4361316,48.0,72.86261050782092,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
The Fireman,Pete Townshend,23,53,12017,262606,38.0,51.687254891250916,['beatlesque'],"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
The Fireman,Badfinger,23,59,12017,265577,41.0,57.44156573989351,['beatlesque'],"['album rock', 'art rock', 'beatlesque', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
James Taylor,Jackson Browne,72,67,1755980,921493,69.5,70.27917405703064,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
James Taylor,Jim Croce,72,67,1755980,892848,69.5,70.31463575588901,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
James Taylor,Dan Fogelberg,72,58,1755980,510200,65.0,68.84808797182924,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
James Taylor,Carole King,72,67,1755980,1056612,69.5,70.12164010990574,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
James Taylor,Gordon Lightfoot,72,63,1755980,535244,67.5,69.89754471845616,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'canadian country', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
James Taylor,"Crosby, Stills & Nash",72,63,1755980,1339234,67.5,68.10588928584582,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
James Taylor,America,72,71,1755980,1191541,71.5,71.59574808796951,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
James Taylor,Loggins & Messina,72,57,1755980,324324,64.5,69.66146678562365,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
James Taylor,Seals and Crofts,72,60,1755980,481246,66.0,69.418699764798,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
James Taylor,Carly Simon,72,66,1755980,784064,69.0,70.14791239836791,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
James Taylor,Don McLean,72,69,1755980,651868,70.5,71.18782082589931,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
James Taylor,Yusuf / Cat Stevens,72,73,1755980,1361078,72.5,72.43665469169967,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
James Taylor,Paul Simon,72,73,1755980,1681056,72.5,72.48910049240101,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
James Taylor,Van Morrison,72,76,1755980,2186049,74.0,74.21819677125663,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
James Taylor,Harry Chapin,72,56,1755980,243682,64.0,70.05021448624818,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
James Taylor,Art Garfunkel,72,53,1755980,404434,62.5,68.44316043128771,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
James Taylor,John Denver,72,73,1755980,1360464,72.5,72.43654370173185,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
James Taylor,Bread,72,67,1755980,1048545,69.5,70.13061926707731,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'folk rock', 'mellow gold', 'soft rock']"
James Taylor,Boz Scaggs,72,63,1755980,538481,67.5,69.88781373926165,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
James Taylor,Stephen Bishop,72,55,1755980,168929,63.5,70.50808895381547,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
Billy Joel,Don Henley,80,69,3695681,1068217,74.5,77.5334511780059,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
Billy Joel,Chicago,80,72,3695681,2562079,76.0,76.72460560967502,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
Billy Joel,Daryl Hall & John Oates,80,75,3695681,1569011,77.5,78.50987389195797,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Billy Joel,John Mellencamp,80,71,3695681,1133491,75.5,77.88754283342983,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
Billy Joel,Steve Winwood,80,66,3695681,724124,73.0,77.7062933771965,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
Billy Joel,Huey Lewis & The News,80,68,3695681,1082287,74.0,77.28180598949177,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
Billy Joel,The Doobie Brothers,80,72,3695681,1659508,76.0,77.52089720829647,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Billy Joel,Steve Miller Band,80,72,3695681,2081406,76.0,77.11770863066455,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Billy Joel,Little River Band,80,63,3695681,774547,71.5,77.05444576876168,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'australian rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Billy Joel,Kenny Loggins,80,71,3695681,737235,75.5,78.50321661858695,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock', 'yacht rock']"
Billy Joel,Eagles,80,79,3695681,7005274,79.5,79.34535992348347,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Billy Joel,REO Speedwagon,80,69,3695681,1656367,74.5,76.59568879053401,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Billy Joel,Jackson Browne,80,67,3695681,921493,73.5,77.40546728366745,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Billy Joel,Jim Croce,80,67,3695681,892848,73.5,77.47042592517123,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Billy Joel,America,80,71,3695681,1191541,75.5,77.80573319566821,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Billy Joel,James Taylor,80,72,3695681,1755980,76.0,77.42320001188628,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Billy Joel,Eddie Money,80,64,3695681,592590,72.0,77.78898301903028,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']"
Billy Joel,The Cars,80,69,3695681,1198780,74.5,77.30581569655985,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']"
Billy Joel,Steely Dan,80,72,3695681,1467539,76.0,77.7261646801802,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'yacht rock']"
Billy Joel,Don McLean,80,69,3695681,651868,74.5,78.3506688481257,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']","['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Elton John,Billy Joel,86,80,7633576,3695681,83.0,84.04275902647456,"['glam rock', 'mellow gold', 'piano rock']","['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
Elton John,Chicago,86,72,7633576,2562079,79.0,82.48192234829445,"['glam rock', 'mellow gold', 'piano rock']","['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
Elton John,Wings,86,68,7633576,701998,77.0,84.48409191736526,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Elton John,Electric Light Orchestra,86,75,7633576,2885877,80.5,82.98229109441337,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
Elton John,Daryl Hall & John Oates,86,75,7633576,1569011,80.5,84.12453595929058,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Elton John,The Doobie Brothers,86,72,7633576,1659508,79.0,83.4999567420245,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Elton John,America,86,71,7633576,1191541,78.5,83.97474469743574,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Elton John,Neil Diamond,86,72,7633576,1649279,79.0,83.51262881947419,"['glam rock', 'mellow gold', 'piano rock']","['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Elton John,Little River Band,86,63,7633576,774547,74.5,83.88126541440937,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'australian rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Elton John,Rod Stewart,86,77,7633576,3009846,81.5,83.45489617906722,"['glam rock', 'mellow gold', 'piano rock']","['classic rock', 'mellow gold', 'soft rock']"
Elton John,Steve Winwood,86,66,7633576,724124,76.0,84.2671691972672,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
Elton John,Don Henley,86,69,7633576,1068217,77.5,83.91310951662491,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
Elton John,James Taylor,86,72,7633576,1755980,79.0,83.38180165281511,"['glam rock', 'mellow gold', 'piano rock']","['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Elton John,Eagles,86,79,7633576,7005274,82.5,82.65022061159176,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Elton John,Three Dog Night,86,65,7633576,647170,75.5,84.35877468044546,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']"
Elton John,George Harrison,86,72,7633576,1927966,79.0,83.1770741581222,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Elton John,Steve Miller Band,86,72,7633576,2081406,79.0,83.00054163764791,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Elton John,Huey Lewis & The News,86,68,7633576,1082287,77.0,83.76486092082907,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
Elton John,Yusuf / Cat Stevens,86,73,7633576,1361078,79.5,84.03282994543203,"['glam rock', 'mellow gold', 'piano rock']","['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Elton John,Jackson Browne,86,67,7633576,921493,76.5,83.9534511060051,"['glam rock', 'mellow gold', 'piano rock']","['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
The Monkees,The Lovin' Spoonful,67,61,847240,351805,64.0,65.2395739943038,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock']"
The Monkees,The Grass Roots,67,51,847240,151852,59.0,64.56815988917937,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'soft rock', 'sunshine pop']"
The Monkees,The Turtles,67,63,847240,426402,65.0,65.66084190062827,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock']"
The Monkees,The Hollies,67,66,847240,846320,66.5,66.5002716171851,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
The Monkees,Tommy James & The Shondells,67,59,847240,221378,63.0,65.34269682898847,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['brill building pop', 'bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
The Monkees,Herman's Hermits,67,56,847240,341704,61.5,63.83858617394932,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly']"
The Monkees,The Association,67,51,847240,169129,59.0,64.33751816515459,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']"
The Monkees,The Mamas & The Papas,67,69,847240,1172923,68.0,68.16121619889088,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']","['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']"
